electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.240005,3.676837,0.0,0.0,-6.762,2,14,5,1062,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.344936,7.312532,0.0,0.011,-8.314,2,14,6,1063,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.394513,3.676837,0.0,2.747,-9.987,2,14,7,1064,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,2.464939,0.730184,4.77,-10.693,2,14,8,1065,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.411084,2.464939,0.0,5.11,-11.067,2,14,9,1066,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.398867,2.464939,0.0,6.262,-11.343,2,14,10,1067,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.412572,3.676837,0.533075,7.785,-11.693,2,14,11,1068,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,3.676837,0.0,7.787,-12.163,2,14,12,1069,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,2.464939,0.0,6.969,-12.492,2,14,13,1070,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
0.422321,3.676837,0.470337,5.009,-12.839,2,14,14,1071,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,2.464939,0.380973,2.026,-13.236,2,14,15,1072,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.568178,3.676837,1.583977,0.363,-13.702,2,14,16,1073,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,7.312532,1.848573,0.0,-14.079,2,14,17,1074,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,1.25304,0.567955,0.0,-14.214,2,14,18,1075,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.56213,3.676837,0.0,0.0,-14.314,2,14,19,1076,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.490871,2.464939,2.58323,0.0,-14.555,2,14,20,1077,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,3.676837,0.0,0.0,-15.077,2,14,21,1078,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.372825,3.676837,0.0,0.0,-15.536,2,14,22,1079,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
0.277513,6.100633,0.0,0.0,-15.878,2,14,23,1080,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.242584,7.312532,0.0,0.0,-16.27,2,15,0,1081,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.222543,4.888735,0.0,0.0,-16.595,2,15,1,1082,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,1.25304,0.0,0.0,-16.607,2,15,2,1083,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,3.680265,0.0,0.0,-16.317,2,15,3,1084,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,6.097204,0.0,0.0,-15.972,2,15,4,1085,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
0.240005,3.676837,0.0,0.0,-15.564,2,15,5,1086,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.344936,3.676837,0.0,0.0,-14.776,2,15,6,1087,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
